"Customer_id","monetary_value","frequency","recency","RFMClass"
"434","0","326.0","2","1"
"111","1","2.0","7","1"
"321","2","75.0","4","1"
"241","3","19.0","1","1"
"443","4","310.0","1","1"
"212","5","36.0","11","1"
"444","6","204.0","1","1"
"442","7","232.0","1","1"
"443","8","214.0","1","1"
"231","9","23.0","3","1"
"241","10","33.0","1","1"
"132","11","2.0","2","1"
"111","12","8.0","6","1"
"331","13","52.0","3","1"
"444","14","287.0","1","1"
"111","15","3.0","13","1"
"333","16","110.0","2","1"
"122","17","8.0","4","1"
"433","18","291.0","3","1"
"144","19","4.0","1","1"
"321","20","51.0","4","1"
"231","21","45.0","2","1"
"332","22","72.0","3","1"
"443","23","311.0","1","1"
"242","24","25.0","1","1"
"133","25","3.0","3","1"
"431","26","315.0","2","1"
"341","27","130.0","1","1"
"332","28","82.0","3","1"
"221","29","22.0","5","1"
"111","30","5.0","6","1"
"411","31","185.0","6","1"
"233","32","29.0","3","1"
"433","33","338.0","2","1"
"111","34","16.0","6","1"
"343","35","80.0","1","1"
"243","36","22.0","1","1"
"322","37","72.0","4","1"
"332","38","64.0","2","1"
"111","39","16.0","15","1"
"231","40","36.0","2","1"
"241","41","46.0","1","1"
"322","42","119.0","4","1"
"444","43","303.0","1","1"
"444","44","323.0","1","1"
"233","45","50.0","2","1"
"441","46","149.0","1","1"
"231","47","22.0","3","1"
"221","48","50.0","5","1"
"211","49","33.0","9","1"
"311","50","79.0","7","1"
"432","51","301.0","3","1"
"332","52","75.0","3","1"
"322","53","67.0","5","1"
"433","54","217.0","3","1"
"211","55","24.0","26","1"
"111","56","3.0","12","1"
"342","57","113.0","1","1"
"343","58","64.0","1","1"
"122","59","16.0","5","1"
"332","60","96.0","3","1"
"111","61","1.0","9","1"
"431","62","163.0","2","1"
"342","63","78.0","1","1"
"443","64","195.0","1","1"
"122","65","12.0","5","1"
"211","66","26.0","12","1"
"121","67","9.0","4","1"
"244","68","43.0","1","1"
"211","69","36.0","18","1"
"221","70","43.0","5","1"
"111","71","1.0","7","1"
"322","72","85.0","4","1"
"331","73","80.0","2","1"
"343","74","100.0","1","1"
"111","75","2.0","19","1"
"131","76","14.0","2","1"
"444","77","367.0","1","1"
"144","78","3.0","1","1"
"221","79","21.0","5","1"
"244","80","22.0","1","1"
"342","81","58.0","1","1"
"443","82","243.0","1","1"
"243","83","44.0","1","1"
"221","84","22.0","4","1"
"434","85","156.0","2","1"
"111","86","11.0","6","1"
"133","87","17.0","3","1"
"342","88","134.0","1","1"
"334","89","53.0","2","1"
"311","90","73.0","6","1"
"221","91","44.0","4","1"
"311","92","58.0","12","1"
"332","93","71.0","2","1"
"332","94","94.0","2","1"
"122","95","2.0","4","1"
"212","96","46.0","7","1"
"112","97","10.0","8","1"
"132","98","8.0","3","1"
"332","99","143.0","3","1"
"111","100","2.0","49","1"
"211","101","31.0","13","1"
"211","102","29.0","9","1"
"111","103","17.0","30","1"
"342","104","54.0","1","1"
"111","105","1.0","20","1"
"211","106","23.0","9","1"
"142","107","4.0","1","1"
"133","108","4.0","3","1"
"221","109","28.0","4","1"
"211","110","23.0","11","1"
"111","111","17.0","13","1"
"211","112","33.0","8","1"
"132","113","10.0","3","1"
"443","114","336.0","1","1"
"111","115","5.0","10","1"
"243","116","39.0","1","1"
"334","117","63.0","2","1"
"433","118","166.0","3","1"
"112","119","10.0","13","1"
"342","120","82.0","1","1"
"233","121","21.0","3","1"
"211","122","23.0","13","1"
"431","123","315.0","2","1"
"321","124","96.0","5","1"
"444","125","338.0","1","1"
"224","126","18.0","4","1"
"444","127","301.0","1","1"
"444","128","233.0","1","1"
"322","129","134.0","4","1"
"233","130","26.0","2","1"
"444","131","284.0","1","1"
"332","132","143.0","2","1"
"334","133","66.0","2","1"
"333","134","85.0","2","1"
"442","135","267.0","1","1"
"443","136","353.0","1","1"
"332","137","78.0","2","1"
"211","138","28.0","6","1"
"121","139","1.0","5","1"
"343","140","64.0","1","1"
"311","141","79.0","6","1"
"343","142","143.0","1","1"
"234","143","39.0","2","1"
"111","144","2.0","13","1"
"111","145","9.0","8","1"
"132","146","1.0","3","1"
"333","147","82.0","3","1"
"111","148","9.0","8","1"
"321","149","60.0","5","1"
"144","150","15.0","1","1"
"243","151","30.0","1","1"
"342","152","131.0","1","1"
"332","153","92.0","2","1"
"121","154","8.0","5","1"
"243","155","29.0","1","1"
"221","156","22.0","5","1"
"211","157","20.0","19","1"
"232","158","30.0","3","1"
"233","159","30.0","2","1"
"332","160","75.0","2","1"
"232","161","47.0","3","1"
"434","162","198.0","2","1"
"444","163","166.0","1","1"
"342","164","79.0","1","1"
"444","165","358.0","1","1"
"233","166","39.0","2","1"
"111","167","8.0","14","1"
"233","168","50.0","2","1"
"121","169","16.0","5","1"
"134","170","2.0","2","1"
"433","171","311.0","3","1"
"121","172","5.0","4","1"
"444","173","303.0","1","1"
"111","174","8.0","7","1"
"443","175","261.0","1","1"
"434","176","282.0","2","1"
"333","177","73.0","2","1"
"211","178","23.0","11","1"
"111","179","2.0","35","1"
"233","180","40.0","2","1"
"132","181","9.0","3","1"
"444","182","227.0","1","1"
"444","183","316.0","1","1"
"212","184","36.0","6","1"
"223","185","35.0","4","1"
"221","186","21.0","4","1"
"333","187","73.0","3","1"
"443","188","247.0","1","1"
"244","189","40.0","1","1"
"433","190","239.0","2","1"
"111","191","3.0","18","1"
"111","192","4.0","18","1"
"421","193","234.0","4","1"
"134","194","17.0","2","1"
"144","195","8.0","1","1"
"244","196","39.0","1","1"
"233","197","29.0","2","1"
"431","198","190.0","3","1"
"443","199","317.0","1","1"
"333","200","92.0","2","1"
"333","201","109.0","3","1"
"211","202","38.0","11","1"
"333","203","51.0","2","1"
"221","204","19.0","5","1"
"111","205","10.0","9","1"
"212","206","29.0","7","1"
"211","207","29.0","11","1"
"413","208","190.0","6","1"
"344","209","59.0","1","1"
"242","210","22.0","1","1"
"334","211","79.0","2","1"
"444","212","365.0","1","1"
"334","213","58.0","2","1"
"332","214","78.0","3","1"
"211","215","23.0","7","1"
"342","216","52.0","1","1"
"333","217","58.0","2","1"
"211","218","31.0","6","1"
"443","219","278.0","1","1"
"121","220","2.0","4","1"
"322","221","85.0","5","1"
"243","222","29.0","1","1"
"244","223","22.0","1","1"
"111","224","16.0","13","1"
"132","225","15.0","3","1"
"111","226","2.0","23","1"
"444","227","232.0","1","1"
"443","228","276.0","1","1"
"333","229","106.0","2","1"
"431","230","212.0","3","1"
"211","231","23.0","13","1"
"111","232","11.0","7","1"
"122","233","4.0","4","1"
"132","234","10.0","2","1"
"343","235","57.0","1","1"
"321","236","59.0","5","1"
"331","237","90.0","2","1"
"311","238","67.0","10","1"
"242","239","33.0","1","1"
"443","240","239.0","1","1"
"232","241","24.0","3","1"
"344","242","115.0","1","1"
"232","243","25.0","3","1"
"311","244","128.0","6","1"
"343","245","130.0","1","1"
"221","246","34.0","5","1"
"132","247","5.0","2","1"
"211","248","22.0","13","1"
"443","249","155.0","1","1"
"323","250","107.0","4","1"
"143","251","3.0","1","1"
"444","252","335.0","1","1"
"432","253","322.0","2","1"
"431","254","149.0","2","1"
"123","255","11.0","5","1"
"111","256","17.0","8","1"
"122","257","11.0","5","1"
"242","258","19.0","1","1"
"244","259","30.0","1","1"
"144","260","11.0","1","1"
"111","261","1.0","12","1"
"111","262","8.0","10","1"
"434","263","325.0","2","1"
"444","264","359.0","1","1"
"343","265","58.0","1","1"
"111","266","7.0","6","1"
"422","267","151.0","4","1"
"111","268","10.0","6","1"
"444","269","330.0","1","1"
"133","270","5.0","2","1"
"111","271","12.0","7","1"
"212","272","25.0","6","1"
"211","273","42.0","13","1"
"312","274","52.0","9","1"
"122","275","1.0","4","1"
"111","276","15.0","27","1"
"111","277","4.0","31","1"
"111","278","4.0","20","1"
"111","279","8.0","7","1"
"211","280","28.0","6","1"
"444","281","372.0","1","1"
"341","282","114.0","1","1"
"232","283","26.0","2","1"
"443","284","206.0","1","1"
"212","285","28.0","6","1"
"312","286","121.0","6","1"
"332","287","70.0","2","1"
"123","288","7.0","4","1"
"222","289","21.0","5","1"
"111","290","8.0","6","1"
"332","291","80.0","2","1"
"244","292","20.0","1","1"
"334","293","64.0","2","1"
"111","294","7.0","10","1"
"111","295","15.0","14","1"
"443","296","292.0","1","1"
"211","297","30.0","16","1"
"111","298","3.0","26","1"
"322","299","97.0","4","1"
"211","300","23.0","17","1"
"142","301","1.0","1","1"
"121","302","9.0","5","1"
"343","303","106.0","1","1"
"132","304","4.0","2","1"
"432","305","151.0","3","1"
"344","306","71.0","1","1"
"133","307","5.0","3","1"
"111","308","3.0","29","1"
"211","309","32.0","7","1"
"312","310","85.0","6","1"
"122","311","4.0","5","1"
"122","312","5.0","4","1"
"443","313","371.0","1","1"
"211","314","28.0","7","1"
"111","315","11.0","9","1"
"322","316","71.0","4","1"
"343","317","114.0","1","1"
"211","318","24.0","14","1"
"444","319","180.0","1","1"
"443","320","234.0","1","1"
"444","321","353.0","1","1"
"432","322","315.0","2","1"
"444","323","333.0","1","1"
"444","324","372.0","1","1"
"332","325","78.0","2","1"
"343","326","64.0","1","1"
"333","327","134.0","2","1"
"311","328","52.0","10","1"
"111","329","2.0","11","1"
"111","330","1.0","224","1"
"111","331","4.0","8","1"
"344","332","129.0","1","1"
"341","333","81.0","1","1"
"111","334","4.0","11","1"
"421","335","236.0","5","1"
"421","336","250.0","4","1"
"344","337","87.0","1","1"
"111","338","16.0","19","1"
"331","339","117.0","2","1"
"332","340","52.0","3","1"
"131","341","8.0","2","1"
"333","342","138.0","2","1"
"441","343","317.0","1","1"
"111","344","4.0","7","1"
"442","345","239.0","1","1"
"442","346","211.0","1","1"
"342","347","60.0","1","1"
"112","348","17.0","6","1"
"212","349","20.0","7","1"
"211","350","21.0","12","1"
"222","351","21.0","5","1"
"111","352","5.0","6","1"
"112","353","2.0","8","1"
"133","354","9.0","2","1"
"133","355","3.0","2","1"
"133","356","10.0","3","1"
"344","357","65.0","1","1"
"443","358","192.0","1","1"
"444","359","374.0","1","1"
"443","360","257.0","1","1"
"433","361","335.0","2","1"
"332","362","53.0","2","1"
"243","363","19.0","1","1"
"434","364","360.0","3","1"
"131","365","10.0","3","1"
"433","366","184.0","2","1"
"233","367","37.0","3","1"
"433","368","168.0","2","1"
"433","369","261.0","3","1"
"244","370","45.0","1","1"
"344","371","102.0","1","1"
"432","372","148.0","2","1"
"333","373","96.0","2","1"
"444","374","281.0","1","1"
"432","375","178.0","2","1"
"122","376","3.0","4","1"
"444","377","214.0","1","1"
"332","378","71.0","3","1"
"321","379","75.0","5","1"
"343","380","60.0","1","1"
"112","381","3.0","8","1"
"133","382","6.0","3","1"
"112","383","3.0","6","1"
"434","384","322.0","3","1"
"211","385","38.0","7","1"
"444","386","262.0","1","1"
"233","387","32.0","2","1"
"443","388","145.0","1","1"
"443","389","283.0","1","1"
"321","390","59.0","4","1"
"444","391","173.0","1","1"
"232","392","34.0","2","1"
"111","393","3.0","16","1"
"411","394","144.0","6","1"
"111","395","5.0","26","1"
"332","396","70.0","2","1"
"311","397","66.0","9","1"
"233","398","29.0","2","1"
"423","399","267.0","4","1"
"242","400","22.0","1","1"
"232","401","31.0","2","1"
"344","402","97.0","1","1"
"433","403","290.0","2","1"
"311","404","108.0","9","1"
"322","405","79.0","5","1"
"444","406","373.0","1","1"
"111","407","8.0","8","1"
"432","408","211.0","2","1"
"333","409","52.0","2","1"
"344","410","138.0","1","1"
"232","411","26.0","3","1"
"443","412","283.0","1","1"
"211","413","26.0","10","1"
"412","414","186.0","6","1"
"444","415","366.0","1","1"
"333","416","84.0","2","1"
"433","417","327.0","2","1"
"443","418","282.0","1","1"
"333","419","143.0","2","1"
"331","420","58.0","2","1"
"112","421","4.0","12","1"
"232","422","18.0","3","1"
"223","423","45.0","4","1"
"443","424","276.0","1","1"
"132","425","9.0","2","1"
"222","426","25.0","4","1"
"343","427","88.0","1","1"
"322","428","63.0","4","1"
"332","429","68.0","3","1"
"423","430","214.0","4","1"
"243","431","24.0","1","1"
"433","432","186.0","3","1"
"244","433","31.0","1","1"
"233","434","42.0","3","1"
"434","435","205.0","2","1"
"111","436","9.0","36","1"
"444","437","265.0","1","1"
"233","438","18.0","2","1"
"121","439","12.0","5","1"
"324","440","59.0","4","1"
"211","441","40.0","8","1"
"211","442","23.0","8","1"
"121","443","3.0","5","1"
"121","444","5.0","5","1"
"433","445","149.0","2","1"
"321","446","139.0","5","1"
"343","447","128.0","1","1"
"112","448","8.0","8","1"
"144","449","17.0","1","1"
"111","450","4.0","50","1"
"443","451","161.0","1","1"
"344","452","64.0","1","1"
"322","453","88.0","5","1"
"132","454","5.0","2","1"
"221","455","35.0","5","1"
"334","456","122.0","2","1"
"323","457","78.0","4","1"
"211","458","22.0","20","1"
"223","459","24.0","4","1"
"111","460","2.0","8","1"
"122","461","17.0","5","1"
"122","462","15.0","4","1"
"244","463","26.0","1","1"
"311","464","64.0","8","1"
"222","465","46.0","4","1"
"332","466","131.0","3","1"
"444","467","301.0","1","1"
"233","468","36.0","2","1"
"443","469","288.0","1","1"
"412","470","144.0","11","1"
"111","471","16.0","8","1"
"211","472","31.0","10","1"
"131","473","2.0","3","1"
"112","474","9.0","8","1"
"122","475","6.0","5","1"
"143","476","10.0","1","1"
"111","477","1.0","14","1"
"444","478","306.0","1","1"
"111","479","4.0","12","1"
"134","480","7.0","2","1"
"111","481","8.0","9","1"
"342","482","89.0","1","1"
"144","483","10.0","1","1"
"122","484","3.0","4","1"
"344","485","112.0","1","1"
"123","486","7.0","4","1"
"111","487","4.0","89","1"
"444","488","198.0","1","1"
"442","489","212.0","1","1"
"444","490","156.0","1","1"
"411","491","156.0","12","1"
"233","492","30.0","2","1"
"433","493","240.0","2","1"
"244","494","19.0","1","1"
"132","495","1.0","3","1"
"333","496","74.0","3","1"
"443","497","292.0","1","1"
"111","498","3.0","19","1"
"233","499","31.0","3","1"
"233","500","23.0","2","1"
"223","501","23.0","4","1"
"122","502","4.0","5","1"
"334","503","78.0","2","1"
"212","504","22.0","7","1"
"433","505","196.0","3","1"
"333","506","107.0","3","1"
"111","507","4.0","15","1"
"444","508","318.0","1","1"
"334","509","106.0","3","1"
"111","510","12.0","22","1"
"433","511","174.0","3","1"
"344","512","56.0","1","1"
"434","513","323.0","2","1"
"444","514","372.0","1","1"
"112","515","9.0","11","1"
"111","516","1.0","15","1"
"111","517","3.0","16","1"
"321","518","53.0","5","1"
"332","519","73.0","3","1"
"144","520","7.0","1","1"
"111","521","16.0","29","1"
"111","522","4.0","12","1"
"332","523","64.0","2","1"
"112","524","1.0","8","1"
"311","525","114.0","6","1"
"232","526","23.0","3","1"
"232","527","31.0","3","1"
"132","528","11.0","2","1"
"232","529","39.0","3","1"
"444","530","357.0","1","1"
"333","531","55.0","2","1"
"332","532","58.0","3","1"
"332","533","138.0","3","1"
"332","534","80.0","3","1"
"132","535","9.0","2","1"
"433","536","254.0","2","1"
"443","537","291.0","1","1"
"343","538","99.0","1","1"
"233","539","31.0","2","1"
"211","540","32.0","18","1"
"121","541","14.0","5","1"
"332","542","64.0","2","1"
"111","543","9.0","28","1"
"443","544","212.0","1","1"
"322","545","64.0","4","1"
"234","546","25.0","3","1"
"444","547","250.0","1","1"
"443","548","254.0","1","1"
"344","549","72.0","1","1"
"443","550","191.0","1","1"
"122","551","13.0","4","1"
"444","552","373.0","1","1"
"233","553","24.0","3","1"
"344","554","82.0","1","1"
"133","555","10.0","2","1"
"111","556","1.0","27","1"
"444","557","192.0","1","1"
"444","558","267.0","1","1"
"342","559","130.0","1","1"
"122","560","1.0","4","1"
"111","561","1.0","43","1"
"124","562","4.0","5","1"
"444","563","179.0","1","1"
"111","564","1.0","21","1"
"311","565","126.0","10","1"
"133","566","4.0","2","1"
"434","567","158.0","3","1"
"111","568","3.0","118","1"
"111","569","9.0","18","1"
"233","570","21.0","2","1"
"313","571","71.0","6","1"
"411","572","267.0","13","1"
"211","573","21.0","16","1"
"344","574","71.0","1","1"
"211","575","33.0","14","1"
"111","576","1.0","41","1"
"344","577","99.0","1","1"
"444","578","234.0","1","1"
"111","579","1.0","27","1"
"244","580","40.0","1","1"
"112","581","3.0","6","1"
"334","582","129.0","2","1"
"222","583","44.0","5","1"
"443","584","373.0","1","1"
"122","585","3.0","5","1"
"212","586","31.0","8","1"
"111","587","1.0","40","1"
"111","588","9.0","14","1"
"333","589","117.0","2","1"
"212","590","22.0","8","1"
"212","591","20.0","7","1"
"444","592","239.0","1","1"
"434","593","269.0","2","1"
"332","594","94.0","2","1"
"331","595","90.0","3","1"
"111","596","5.0","10","1"
"344","597","78.0","1","1"
"344","598","94.0","1","1"
"222","599","23.0","4","1"
"444","600","262.0","1","1"
"434","601","274.0","2","1"
"311","602","73.0","7","1"
"441","603","197.0","1","1"
"211","604","50.0","11","1"
"111","605","11.0","9","1"
"212","606","22.0","6","1"
"111","607","16.0","8","1"
"333","608","108.0","3","1"
"311","609","85.0","6","1"
"243","610","19.0","1","1"
"444","611","333.0","1","1"
"223","612","40.0","5","1"
"244","613","26.0","1","1"
"122","614","10.0","4","1"
"211","615","29.0","17","1"
"121","616","14.0","4","1"
"432","617","203.0","2","1"
"143","618","6.0","1","1"
"444","619","144.0","1","1"
"222","620","33.0","4","1"
"221","621","49.0","5","1"
"322","622","95.0","4","1"
"122","623","9.0","5","1"
"244","624","22.0","1","1"
"444","625","313.0","1","1"
"321","626","122.0","5","1"
"232","627","46.0","2","1"
"433","628","282.0","2","1"
"222","629","19.0","4","1"
"222","630","36.0","5","1"
"332","631","64.0","2","1"
"244","632","27.0","1","1"
"123","633","8.0","5","1"
"133","634","4.0","2","1"
"131","635","16.0","3","1"
"243","636","46.0","1","1"
"344","637","65.0","1","1"
"211","638","26.0","11","1"
"244","639","45.0","1","1"
"111","640","8.0","9","1"
"111","641","15.0","12","1"
"444","642","268.0","1","1"
"222","643","40.0","5","1"
"444","644","337.0","1","1"
"144","645","11.0","1","1"
"234","646","19.0","2","1"
"332","647","95.0","2","1"
"344","648","61.0","1","1"
"344","649","136.0","1","1"
"121","650","11.0","4","1"
"111","651","10.0","8","1"
"111","652","4.0","39","1"
"222","653","19.0","4","1"
"122","654","10.0","4","1"
"134","655","15.0","2","1"
"312","656","59.0","7","1"
"211","657","30.0","11","1"
"343","658","94.0","1","1"
"132","659","10.0","3","1"
"122","660","9.0","4","1"
"312","661","57.0","6","1"
"443","662","268.0","1","1"
"324","663","122.0","5","1"
"344","664","127.0","1","1"
"322","665","78.0","4","1"
"432","666","240.0","2","1"
"434","667","200.0","2","1"
"331","668","60.0","3","1"
"111","669","3.0","8","1"
"444","670","273.0","1","1"
"444","671","202.0","1","1"
"343","672","81.0","1","1"
"444","673","226.0","1","1"
"111","674","4.0","15","1"
"112","675","13.0","7","1"
"333","676","74.0","2","1"
"434","677","212.0","2","1"
"232","678","25.0","3","1"
"122","679","11.0","5","1"
"443","680","262.0","1","1"
"322","681","96.0","4","1"
"334","682","112.0","3","1"
"443","683","203.0","1","1"
"344","684","93.0","1","1"
"343","685","51.0","1","1"
"211","686","18.0","7","1"
"223","687","18.0","4","1"
"333","688","125.0","2","1"
"332","689","92.0","3","1"
"432","690","157.0","2","1"
"133","691","4.0","3","1"
"144","692","14.0","1","1"
"132","693","12.0","3","1"
"344","694","62.0","1","1"
"343","695","61.0","1","1"
"432","696","269.0","2","1"
"444","697","263.0","1","1"
"111","698","1.0","35","1"
"321","699","53.0","5","1"
"111","700","11.0","19","1"
"111","701","3.0","27","1"
"211","702","18.0","15","1"
"111","703","1.0","17","1"
"443","704","366.0","1","1"
"234","705","37.0","2","1"
"234","706","31.0","2","1"
"344","707","113.0","1","1"
"333","708","64.0","2","1"
"124","709","16.0","4","1"
"243","710","41.0","1","1"
"334","711","64.0","2","1"
"332","712","122.0","3","1"
"212","713","18.0","6","1"
"334","714","60.0","2","1"
"434","715","323.0","2","1"
"221","716","23.0","4","1"
"443","717","156.0","1","1"
"233","718","39.0","2","1"
"432","719","190.0","2","1"
"434","720","360.0","2","1"
"344","721","137.0","1","1"
"121","722","8.0","4","1"
"143","723","1.0","1","1"
"444","724","268.0","1","1"
"433","725","165.0","2","1"
"323","726","104.0","4","1"
"444","727","155.0","1","1"
"443","728","351.0","1","1"
"111","729","4.0","10","1"
"344","730","120.0","1","1"
"222","731","23.0","4","1"
"122","732","7.0","5","1"
"112","733","9.0","6","1"
"133","734","4.0","2","1"
"222","735","22.0","5","1"
"123","736","2.0","4","1"
"221","737","37.0","5","1"
"311","738","64.0","9","1"
"133","739","1.0","3","1"
"111","740","5.0","36","1"
"312","741","70.0","6","1"
"333","742","72.0","2","1"
"144","743","17.0","1","1"
"122","744","3.0","5","1"
"211","745","32.0","12","1"
"342","746","82.0","1","1"
"211","747","39.0","9","1"
"442","748","316.0","1","1"
"222","749","32.0","4","1"
"332","750","93.0","3","1"
"143","751","14.0","1","1"
"331","752","82.0","3","1"
"342","753","77.0","1","1"
"433","754","154.0","3","1"
"442","755","201.0","1","1"
"211","756","45.0","7","1"
"442","757","261.0","1","1"
"433","758","173.0","2","1"
"331","759","68.0","3","1"
"433","760","277.0","2","1"
"343","761","70.0","1","1"
"344","762","64.0","1","1"
"144","763","11.0","1","1"
"132","764","16.0","3","1"
"343","765","66.0","1","1"
"133","766","8.0","2","1"
"342","767","71.0","1","1"
"342","768","122.0","1","1"
"342","769","80.0","1","1"
"443","770","257.0","1","1"
"443","771","269.0","1","1"
"333","772","59.0","2","1"
"121","773","3.0","5","1"
"232","774","18.0","2","1"
"334","775","67.0","2","1"
"131","776","9.0","3","1"
"244","777","50.0","1","1"
"433","778","257.0","2","1"
"434","779","354.0","2","1"
"432","780","366.0","2","1"
"343","781","90.0","1","1"
"331","782","61.0","3","1"
"332","783","81.0","2","1"
"332","784","99.0","3","1"
"233","785","26.0","3","1"
"211","786","21.0","7","1"
"444","787","281.0","1","1"
"211","788","31.0","9","1"
"443","789","330.0","1","1"
"333","790","121.0","3","1"
"132","791","11.0","3","1"
"343","792","75.0","1","1"
"444","793","204.0","1","1"
"111","794","2.0","10","1"
"443","795","185.0","1","1"
"222","796","22.0","4","1"
"312","797","73.0","6","1"
"443","798","192.0","1","1"
"333","799","127.0","2","1"
"244","800","18.0","1","1"
"134","801","1.0","2","1"
"333","802","74.0","3","1"
"111","803","2.0","81","1"
"112","804","9.0","7","1"
"344","805","107.0","1","1"
"332","806","134.0","3","1"
"232","807","44.0","2","1"
"133","808","5.0","2","1"
"111","809","12.0","23","1"
"344","810","64.0","1","1"
"324","811","135.0","4","1"
"231","812","40.0","3","1"
"331","813","51.0","2","1"
"331","814","108.0","3","1"
"111","815","1.0","12","1"
"233","816","19.0","3","1"
"144","817","10.0","1","1"
"122","818","11.0","4","1"
"222","819","19.0","4","1"
"332","820","67.0","2","1"
"333","821","74.0","2","1"
